name,nomenclature,gaia_dr3_id,ra_deg,dec_deg,pmra_mas_yr,pmdec_mas_yr,parallax_mas,magnitude_v,color_index,ecl_lon_deg,ecl_lat_deg,arc_vis_deg,lat_limit_deg
rho Ori,rho Ori,0,78.32283087218,2.8612392074300006,6.014,3.7,13.329,4.480000019073486,1.239999771118164,77.57147261881254,-20.075649147532044,15.376000022888183,87.13876079257
kap Lep,kap Lep,0,78.30782095595,-12.94129245532,-12.414,-1.352,6.9828,4.440000057220459,-0.09000015258789062,75.90406065837023,-35.81018828424663,15.32800006866455,77.05870754468
16 Aur,16 Aur,0,79.54406545329,33.37160208233111,28.505,-158.421,9.509,4.539999961853027,0.0,81.1402293278097,10.253341157795578,15.447999954223633,56.62839791766889
lam Aur,lam Aur,0,79.78531437463376,40.09905141137223,520.569,-664.488,79.6021,4.710000038146973,0.619999885559082,81.84740910187698,16.948415756836486,15.652000045776367,49.90094858862777
tau Ori,tau Ori,0,79.40162639920332,-6.844407440375556,-17.727,-9.612,6.0147,3.5899999141693115,-0.11999988555908203,77.84720384335962,-29.837664155944314,14.307999897003175,83.15559255962444
n Tau,n Tau,0,79.81919240385,22.096505949550007,11.173,-75.077,14.0108,4.947999954223633,0.9460000991821289,80.57257734280215,-1.0102132992926283,15.93759994506836,67.90349405044999
omi Col,omi Col,0,79.37120307901542,-34.89520076723778,96.167,-339.569,30.788,4.829999923706055,1.0,73.54049868392339,-57.72871418433046,15.795999908447264,55.10479923276222
tet Dor,tet Dor,0,78.43939878111,-67.185258274,18.485,38.123,6.0186,4.801000118255615,1.2960000038146973,346.87615800081056,-85.42342808316754,15.761200141906738,22.814741725999994
lam Lep,lam Lep,0,79.89384295078916,-13.176769401368889,3.04,-4.801,3.3378,4.289999961853027,-0.25,77.77847813515076,-36.188269572557715,15.147999954223632,76.82323059863111
HD  34968,HD  34968,0,80.11214492073,-21.23976350005,17.322,-8.57,7.8223,4.729000091552734,-0.04500007629394531,77.09131862632059,-44.23695445156111,15.67480010986328,68.76023649995
o Ori,o Ori,0,80.44061398642,-0.38246687060999995,-0.077,1.563,2.8587,4.739999771118164,-0.15999984741210938,79.56891817582124,-23.47626435302293,15.687999725341797,89.61753312939
23 Ori,23 Ori,0,80.70834994391,3.5444587383899995,-1.802,-3.476,1.8431,5.0,-0.1399998664855957,80.15174749971533,-19.577731454576448,16.0,86.45554126161
sig Aur,sig Aur,0,81.16308949573,37.38534910029,-0.564,-10.953,6.3543,4.995999813079834,1.439000129699707,82.76767357243287,14.167666111446655,15.9951997756958,52.61465089971
111 Tau,111 Tau,0,81.10609695912,17.38353511554,250.483,-7.156,68.5908,4.989999771118164,0.5300002098083496,81.47151030708817,-5.792824997270981,15.987999725341798,72.61646488446
e Ori,e Ori,0,80.9867824417454,-7.808062597089446,-14.339,-43.715,19.45,4.119999885559082,0.9600000381469727,79.5763706119891,-30.921785473906688,14.943999862670898,82.19193740291055
eta Ori,eta Ori,0,81.11923634279408,-2.3971475397222215,-0.71,-3.46,3.34,3.3499999046325684,-0.1699998378753662,80.15760483299216,-25.5335114455052,14.01999988555908,87.60285246027777
psi01 Ori,psi01 Ori,0,81.18678077013,1.8464449765800002,1.047,0.433,2.9321,4.960000038146973,-0.19999980926513672,80.53959662269216,-21.303871169626262,15.952000045776366,88.15355502342
o Tau,o Tau,0,81.90868401411792,21.936968078639445,4.104,-7.699,5.3969,4.868000030517578,-0.1490001678466797,82.49611973467128,-1.2917923161796572,15.841600036621093,68.06303192136056
psi02 Ori,psi02 Ori,0,81.70928884671,3.0956728206000004,1.031,-1.019,2.9943,4.611000061035156,-0.21300029754638672,81.18097242523143,-20.090155119614085,15.533200073242188,86.9043271794
31 Ori,31 Ori,0,82.43325837302,-1.09223842622,0.754,-25.459,6.517,4.710000038146973,1.570000171661377,81.69336302349652,-24.31359394333814,15.652000045776367,88.90776157378
32 Ori,32 Ori,0,82.69604545293245,5.94813679249986,5.1,-33.3,10.77,4.199999809265137,-0.12999963760375977,82.38944888889603,-17.298389972184168,15.039999771118165,84.05186320750013
chi Aur,chi Aur,0,83.18197656842209,32.19202236863777,-0.812,-3.15,0.9087,4.789999961853027,0.3600001335144043,84.16364499886917,8.890770987133072,15.747999954223634,57.80797763136223
119 Tau,119 Tau,0,83.05313179526708,18.59423660180722,0.957,-4.511,1.5207,4.329999923706055,2.0799999237060547,83.39522947323961,-4.6859121234559895,15.195999908447266,71.40576339819278
ups Ori,ups Ori,0,82.98274983152,-7.301537745826389,-0.704,-4.885,2.4567,4.630000114440918,-0.26999998092651367,81.91156763766242,-30.544001625254555,15.5560001373291,82.6984622541736
eps Col,eps Col,0,82.80311450158,-35.47050660183,27.627,-32.416,11.73,3.869999885559082,1.140000343322754,78.69770574800584,-58.62774787889889,14.6439998626709,54.52949339817
phi01 Ori,phi01 Ori,0,83.70515678066583,9.489586216834999,2.961,-2.456,2.6737,4.409999847412109,-0.14999961853027344,83.60606730934059,-13.810086653158557,15.291999816894531,80.510413783165
lam Ori A,lam Ori A,0,83.78448366963,9.934164257309998,2.896,-3.183,2.5936,3.4700000286102295,0.009999990463256836,83.70682388613301,-13.36943720646403,14.164000034332275,80.06583574269
HD  36960,HD  36960,0,83.76117628813041,-6.002030097000834,1.111,1.681,2.6166,4.71999979019165,-0.2199997901916504,82.88180972051428,-29.287281771748596,15.66399974822998,83.99796990299916
c Ori,c Ori,0,83.846519387785,-4.838349940276388,-4.124,-1.974,6.5163,4.590000152587891,-0.19000005722045898,83.04351480672477,-28.129155753605676,15.50800018310547,85.16165005972361
phi02 Ori,phi02 Ori,0,84.22661905356708,9.2906712530075,98.301,-305.022,28.6722,4.090000152587891,0.9499998092651367,84.12678904915145,-14.030980002029702,14.908000183105468,80.7093287469925
bet Dor,bet Dor,0,83.40631655411,-62.48982679379999,-0.611,12.95,2.9308,3.759999990463257,0.8199999332427979,52.12248796332094,-85.04420418011325,14.511999988555907,27.510173206200008
sig Ori,sig Ori,0,84.68652242855,-2.60007866108,4.6,-0.4,3.04,3.7899999618530273,-0.21000003814697266,84.09579981126633,-25.930522664938362,14.547999954223632,87.39992133892
ome Ori,ome Ori,0,84.79644082532583,4.121468969526665,-0.21,0.436,1.9761,4.590000152587891,-0.1100001335144043,84.50270309601858,-19.218567403884663,15.50800018310547,85.87853103047334
d Ori,d Ori,0,84.72117993594,-7.212829772149999,-15.402,-49.302,22.9587,4.800000190734863,0.12999963760375977,83.91655413038696,-30.540701814099794,15.760000228881836,82.78717022785
126 Tau,126 Tau,0,85.32382364958335,16.534145916388887,3.5,-15.47,5.13,4.835999965667725,-0.1269998550415039,85.48546476580768,-6.831882111222416,15.803199958801269,73.4658540836111
zet Ori A,zet Ori A,0,85.18969642916667,-1.9425723222222224,4.0,2.5,0.0,1.899999976158142,-0.11000001430511475,84.68132368651987,-25.29308435707529,12.27999997138977,88.05742767777778
zet Ori B,zet Ori B,0,85.18988002916667,-1.9432186222222223,4.0,2.5,0.0,3.7300000190734863,-0.18000006675720215,84.6815001274645,-25.29373698668444,14.476000022888183,88.05678137777778
HD  37756,HD  37756,0,85.21131486296083,-1.128787523605,-1.523,-0.831,2.6349,4.949999809265137,-0.21000003814697266,84.73804444883629,-24.480640327526636,15.939999771118163,88.871212476395
b Ori,b Ori,0,85.61930095694,1.47462939939,-54.59,-14.371,10.6744,4.900000095367432,1.1700000762939453,85.2796437546311,-21.89289790318632,15.880000114440918,88.52537060061
gam Lep,gam Lep,0,86.115794237325,-22.448385487848334,-291.757,-368.521,112.296,3.5999999046325684,0.4700002670288086,84.84606651273172,-45.818197748303724,14.319999885559081,67.55161451215167
tau Aur,tau Aur,0,87.29348991048083,39.18107231686389,-28.265,-25.064,15.5486,4.5,0.9499998092651367,87.82035309450025,15.762268490134497,15.399999999999999,50.81892768313611
132 Tau,132 Tau,0,87.25404562438,24.567460751190005,-13.211,-13.716,6.3528,4.873000144958496,1.0239996910095215,87.50229058208478,1.1519861918921237,15.847600173950195,65.43253924881
134 Tau,134 Tau,0,87.38720972302957,12.651322412640832,-21.764,-18.546,11.5984,4.875,-0.06400012969970703,87.40499447606842,-10.764424227927861,15.85,77.34867758735916
ups Aur,ups Aur,0,87.76015536901,37.30556969497,36.426,-45.606,5.7358,4.739999771118164,1.6200003623962402,88.16495713570934,13.880556800305316,15.687999725341797,52.69443030503
nu. Aur,nu. Aur,0,87.8723727421,39.14852391264999,7.958,0.713,16.1414,3.950000047683716,1.1400001049041748,88.2860092076993,15.721902402041119,14.74000005722046,50.85147608735001
del Dor,del Dor,0,86.19320831979958,-65.73549809975806,-29.111,4.966,21.872,4.360000133514404,0.21000003814697266,26.444864455357063,-88.25379170041701,15.232000160217286,24.26450190024194
bet Pic,bet Pic,0,86.82119870875,-51.066511426388885,5.16,84.041,50.9307,3.859999895095825,0.17000031471252441,82.54355811137357,-74.42351223119768,14.631999874114989,38.933488573611115
ksi Aur,ksi Aur,0,88.71152890533,55.70696670846001,-7.049,12.959,13.3702,4.960000038146973,0.04500007629394531,89.14145456970127,32.271527150015,15.952000045776366,34.29303329153999
136 Tau,136 Tau,0,88.33185937942498,27.61226194180028,4.277,-9.595,8.1685,4.552000045776367,-0.013000011444091797,88.5179520127363,4.181563974044687,15.46240005493164,62.387738058199716
del Lep,del Lep,0,87.83040011603666,-20.87909184884028,229.027,-647.93,28.4234,3.8499999046325684,0.9800000190734863,87.16725994870927,-44.29703950199034,14.619999885559082,69.12090815115972
56 Ori,56 Ori,0,88.11016073755,1.85513786428,-6.89,-7.973,2.5424,4.75,1.380000114440918,87.96884377601006,-21.570817914654153,15.7,88.14486213572
gam Pic,gam Pic,0,87.45691693656126,-56.16666602259251,82.364,-72.852,17.5764,4.49399995803833,1.0950002670288086,82.18141135844233,-79.53690274607516,15.392799949645996,33.83333397740749
chi01 Ori,chi01 Ori,0,88.59576245541668,20.276172788333334,-162.54,-99.51,115.43,4.400000095367432,0.5999999046325684,88.68079249598098,-3.156676437889132,15.280000114440917,69.72382721166667
lam Col,lam Col,0,88.27867343944,-33.80136321786,-4.095,31.125,9.466,4.869999885559082,-0.15000009536743164,87.35719594197779,-57.22485248583397,15.843999862670898,56.19863678214
139 Tau,139 Tau,0,89.49857057937459,25.953912167651104,-1.909,-2.109,0.8615,4.820000171661377,-0.059999942779541016,89.54870780406944,2.5154182395934095,15.784000205993653,64.04608783234889
eta Lep,eta Lep,0,89.10122287687543,-14.167699537670277,-41.474,139.222,66.8573,3.7200000286102295,0.3300001621246338,88.90002499663747,-37.60354724004051,14.464000034332276,75.83230046232973
ksi Col,ksi Col,0,88.87464508704,-37.12068315822,34.59,-14.688,10.1427,4.960999965667725,1.0970001220703125,88.17458090037086,-60.55283197532588,15.95319995880127,52.87931684178
pi. Aur,pi. Aur,0,89.98374135855,45.93673491601,-3.755,-7.785,4.5154,4.25,1.7199997901916504,89.98776149912611,22.497456166725954,15.1,44.06326508399
36 Dor,36 Dor,0,88.52522743824083,-63.08978028735111,148.129,550.143,36.5981,4.659999847412109,1.0399999618530273,79.08519008107261,-86.47307382764278,15.591999816894532,26.91021971264889
gam Col,gam Col,0,89.38420856924667,-35.28328098648139,-2.652,10.218,3.0918,4.360000133514404,-0.18000030517578125,89.03182679756593,-58.72049090409642,15.232000160217286,54.71671901351861
HD  40657,HD  40657,0,90.01395680808,-3.0742584713800003,10.754,-73.701,9.7817,4.519999980926514,1.2199997901916504,90.01557473408573,-26.513537156820046,15.423999977111816,86.92574152862
eta Col,eta Col,0,89.78668786934041,-42.815132310185554,18.897,-11.038,7.4021,3.9600000381469727,1.1399998664855957,89.61141422031277,-66.25412401755618,14.752000045776366,47.184867689814446
mu. Ori,mu. Ori,0,90.59581950434398,9.647272789582379,10.43,-39.09,21.05,4.119999885559082,0.0,90.60482937669373,-13.790755724443398,14.943999862670898,80.35272721041763
3 Mon,3 Mon,0,90.46009134352,-10.597930867360002,-6.278,4.016,3.4868,5.010000228881836,-0.13000011444091797,90.54573970573482,-34.03633871258371,16.012000274658202,79.40206913264
1 Gem,1 Gem,0,91.03006433050544,23.26334447236106,-1.61,-118.33,21.03,4.150000095367432,0.869999885559082,90.94631566424651,-0.17255136484623398,14.980000114440918,66.73665552763894
chi02 Ori,chi02 Ori,0,90.97993487768,20.13845226149,0.962,-2.5,0.7636,4.630000114440918,0.2799997329711914,90.9215457653614,-3.2976924951716504,15.5560001373291,69.86154773851
17 Lep,17 Lep,0,91.24637271722,-16.48443589962,-5.955,-3.68,3.5742,4.929999828338623,0.24000024795532227,91.55832435243094,-39.91697351023055,15.915999794006346,73.51556410038
tet Lep,tet Lep,0,91.53884947064,-14.93525538716,-17.005,13.152,19.4991,4.663000106811523,0.043999671936035156,91.89643636958769,-38.36440507964878,15.595600128173828,75.06474461284
nu. Ori,nu. Ori,0,91.8930213474954,14.768475205429999,7.916,-20.936,5.4034,4.396999835968018,-0.15700006484985352,91.85157135737926,-8.658638063687674,15.27639980316162,75.23152479457
f01 Ori,f01 Ori,0,93.01366640034375,16.130403784392783,5.51,-17.108,5.0265,4.920000076293945,-0.11999988555908203,92.91845674392884,-7.278350171065755,15.904000091552735,73.86959621560722
ksi Ori,ksi Ori,0,92.9849877025175,14.208767263474169,1.006,-19.929,4.5235,4.480000019073486,-0.1700000762939453,92.93133278910737,-9.200143762681975,15.376000022888183,75.79123273652583
del Pic,del Pic,0,92.57461867599751,-54.96864290893555,-3.754,8.093,2.1503,4.71999979019165,-0.23000001907348633,97.33156410941088,-78.34238490937406,15.66399974822998,35.03135709106445
1 Lyn,1 Lyn,0,94.478423530395,61.515286595788055,-8.718,-2.384,4.4096,5.050000190734863,1.8399996757507324,92.71308743292255,38.11817772802174,16.060000228881837,28.484713404211945
kap Aur,kap Aur,0,93.84453491325125,29.49807647788778,-72.404,-261.101,18.2703,4.349999904632568,1.010000228881836,93.36466253135187,6.103688890073196,15.219999885559082,60.50192352211222
gam Mon,gam Mon,0,93.71388839009543,-6.274776778696667,-5.601,-18.662,5.1056,3.9600000381469727,1.309999942779541,94.24914757180937,-29.659292886646753,14.752000045776366,83.72522322130334
2 Lyn,2 Lyn,0,94.90571929954999,59.010981002848894,-4.644,24.666,20.4686,4.434000015258789,0.0279998779296875,93.10509099545312,35.62456718747996,15.320800018310546,30.989018997151106
kap Col,kap Col,0,94.13806452051917,-35.14051510013389,0.614,87.903,17.3842,4.369999885559082,1.0,96.48207304812632,-58.48671888567576,15.243999862670897,54.85948489986611
HD  44131,HD  44131,0,94.99831543806751,-2.944493558354723,-5.768,1.791,6.5282,4.89900016784668,1.6009998321533203,95.56918092240036,-26.28719582243485,15.878800201416016,87.05550644164528
psi01 Aur,psi01 Aur,0,96.22458979254,49.2878920061,-0.155,-2.131,0.4426,4.75,1.9200000762939453,94.51092097591233,25.946035733102722,15.7,40.7121079939
del Col,del Col,0,95.5284372868,-33.43639894756,-22.946,-52.045,15.049,3.8499999046325684,0.880000114440918,98.42348788518888,-56.71413581861844,14.619999885559082,56.56360105244
eps Mon A,eps Mon A,0,95.94202257163,4.59288236137,-15.127,7.701,24.0777,4.3979997634887695,0.18500041961669922,96.25489633489083,-18.717473045511635,15.277599716186522,85.40711763863
nu. Gem,nu. Gem,0,97.24077555916666,20.212134895555558,-6.82,-13.1,5.99,4.139999866485596,-0.1399998664855957,96.80243810275272,-3.0563280964637065,14.967999839782713,69.78786510444445
bet Mon A,bet Mon A,0,97.20446000751,-7.03305939648,-6.518,-2.956,4.7209,4.599999904632568,-0.09999990463256836,98.28567489103865,-30.265356516272085,15.51999988555908,82.96694060352
lam CMa,lam CMa,0,97.04253341978293,-32.580068342677784,-13.777,25.459,7.4077,4.480000019073486,-0.1700000762939453,100.58064775943207,-55.76097493103015,15.376000022888183,57.419931657322216
13 Mon,13 Mon,0,98.22594959232,7.33296969762,-1.698,-4.845,1.2159,4.5,0.0,98.48358465884267,-15.864388942843432,15.399999999999999,82.66703030238
ksi01 CMa,ksi01 CMa,0,97.96402617533293,-23.4184222041275,-3.352,6.157,2.166,4.329999923706055,-0.23999977111816406,100.65618904146869,-46.56353329922108,15.195999908447266,66.5815777958725
ksi02 CMa,ksi02 CMa,0,98.76411480246001,-22.964795416690002,16.316,16.885,8.0342,4.5,-0.010000228881835938,101.66208188759659,-46.049903361265955,15.399999999999999,67.03520458330999
psi02 Aur,psi02 Aur,0,99.83261348225001,42.488876576299994,-0.576,-55.657,8.0927,4.820000171661377,1.2300000190734863,97.6681268902555,19.31097585049357,15.784000205993653,47.511123423700006
nu.02 CMa,nu.02 CMa,0,99.17099032848041,-19.25588040351555,62.66,-69.816,48.849,3.9100000858306885,1.1010000705718994,101.74191279387168,-42.32206509751454,14.692000102996825,70.74411959648445
N Car,N Car,0,98.7440832478354,-52.975609280170005,-7.537,10.643,1.9235,4.400000095367432,-0.03000020980834961,111.83449121743132,-75.75168360853917,15.280000114440917,37.024390719829995
nu.03 CMa,nu.03 CMa,0,99.47258909203,-18.23748068501,-7.166,-8.777,6.7876,4.429999828338623,1.1700000762939453,102.0055258040739,-41.28279170764581,15.315999794006348,71.76251931499
HD  47667,HD  47667,0,99.81966430456,-14.145761875750003,4.864,-6.656,3.1086,4.811999797821045,1.4770002365112305,101.9793520196084,-37.17757703477122,15.774399757385254,75.85423812425
15 Mon,15 Mon,0,100.24441512044264,9.895756366805493,-2.61,-1.61,3.55,4.679999828338623,-0.23000001907348633,100.36616794880275,-13.175640545203418,15.615999794006347,80.1042436331945
V Pup,V Pup,0,99.65681556005,-48.22018367463,4.003,19.658,6.6547,5.03000020980835,0.9899997711181641,110.06423383159432,-70.98753218942169,16.03600025177002,41.77981632537
12 Lyn,12 Lyn,0,101.55887577579253,59.44167296704252,-19.63,-7.23,15.19,4.869999885559082,0.0,97.26129968937047,36.29341354185328,15.843999862670898,30.55832703295748
30 Gem,30 Gem,0,100.99702978194,13.22799990159,-0.452,-52.279,10.3816,4.489999771118164,1.1600003242492676,100.86206284438758,-9.797583952222798,15.387999725341796,76.77200009841
17 Mon,17 Mon,0,101.83262571187001,8.037256352840002,-24.428,-11.916,6.3783,4.769999980926514,1.4000000953674316,102.12873100670448,-14.905214131664177,15.723999977111816,81.96274364716
18 Mon,18 Mon,0,101.96519952348,2.41217639198,-17.309,-15.921,8.2744,4.46999979019165,1.1100001335144043,102.77571549244355,-20.498017118171767,15.363999748229979,87.58782360802
kap CMa,kap CMa,0,102.46024630194668,-32.508478839148054,-8.957,4.464,4.83,3.890000104904175,-0.21000003814697266,108.56621536420657,-55.14752320449354,14.668000125885008,57.491521160851946
tet Gem,tet Gem,0,103.1972452606746,33.96125676049195,-1.705,-47.193,16.8701,3.5999999046325684,0.10000014305114746,101.12340942290734,11.030175546239885,14.319999885559081,56.03874323950805
HD  50235,HD  50235,0,102.71813176625,-34.3673183535,3.452,1.129,3.637,4.988999843597412,1.38100004196167,109.46402024193065,-56.95039206983849,15.986799812316894,55.6326816465
alf Pic,alf Pic,0,102.04772968012593,-61.941389121171916,-66.07,242.97,33.78,3.2300000190734863,0.23000001907348633,144.11550093858887,-83.03982401747557,13.876000022888183,28.058610878828084
tau Pup,tau Pup,0,102.48403810537876,-50.61453869751139,32.618,-69.566,18.7577,2.930000066757202,1.2000000476837158,117.72644987080652,-72.85318172164713,13.516000080108643,39.38546130248861
VV415 Car,VV415 Car,0,102.46380724536418,-53.622450407303056,-2.387,18.75,5.4261,4.4079999923706055,0.9149999618530273,121.23429268758449,-75.70835849278559,15.289599990844726,36.377549592696944
15 Lyn,15 Lyn,0,104.31918858666667,58.42276123194444,6.08,-122.83,18.29,4.349999904632568,0.8499999046325684,99.1463629108307,35.43727585251761,15.219999885559082,31.577238768055558
e Gem,e Gem,0,103.66099228198793,13.177845317954445,68.745,-86.832,33.9184,4.715000152587891,0.2820000648498535,103.4879050349345,-9.624083942731591,15.658000183105468,76.82215468204555
15 CMa,15 CMa,0,103.38711217767248,-20.224252609771387,-5.838,4.56,2.682,4.829999923706055,-0.21000003814697266,107.24212230510764,-42.86553356962857,15.795999908447264,69.77574739022862
tet CMa,tet CMa,0,103.54749525536,-12.038628101049998,-136.654,-14.322,12.0676,4.079999923706055,1.4300003051757812,106.18430108222421,-34.719876064392196,14.895999908447266,77.96137189895
omi01 CMa,omi01 CMa,0,103.53313445883,-24.18421097264,-3.771,4.066,1.2869,3.869999885559082,1.7300000190734863,108.16106631782417,-46.773897426510956,14.6439998626709,65.81578902736
psi10 Aur,psi10 Aur,0,104.40461340335541,45.094093919998336,-21.415,-3.391,14.4052,4.89300012588501,0.026000022888183594,100.93393772945021,22.200052428823614,15.871600151062012,44.905906080001664
pi. CMa,pi. CMa,0,103.90596016133,-20.13649690453,51.109,39.971,33.5731,4.664000034332275,0.36299991607666016,107.8850113046261,-42.71621849688657,15.59680004119873,69.86350309547001
mu. CMa A,mu. CMa A,0,104.02769133073001,-14.043430901050002,-1.106,6.383,3.4219,5.090000152587891,1.489999771118164,107.04457148568818,-36.656360964971384,16.108000183105467,75.95656909895
iot CMa,iot CMa,0,104.0342691434642,-17.05423863054111,-3.547,3.19,0.9453,4.385000228881836,-0.08800029754638672,107.52239854907829,-39.64365041078198,15.262000274658202,72.94576136945889
HD  51799,HD  51799,0,104.06662450585918,-48.72114336132056,1.103,8.16,2.7727,4.949999809265137,1.690000057220459,119.09005145676254,-70.74303258171376,15.939999771118163,41.27885663867944
19 Mon,19 Mon,0,105.72823855471499,-4.239232114966389,-4.02,2.267,2.6167,5.0,-0.19999980926513672,107.61723546110964,-26.721694799317213,16.0,85.76076788503362
omi02 CMa,omi02 CMa,0,105.75613058900544,-23.833293974200288,-1.335,3.803,0.8715,3.0199999809265137,-0.07999992370605469,111.00278349021175,-46.13035811972361,13.623999977111817,66.16670602579971
H Pup,H Pup,0,105.97334218668,-49.583938722529986,-56.878,149.108,16.2073,4.925000190734863,0.11999988555908203,123.55270721555937,-71.16742769972224,15.910000228881835,40.416061277470014
63 Aur,63 Aur,0,107.91386052498,39.32055033848,45.314,2.986,7.6144,4.886000156402588,1.4670000076293945,104.39025903917756,16.771965267378054,15.863200187683105,50.67944966152
tau Gem,tau Gem,0,107.78487630737042,30.24516376985388,-30.725,-48.515,8.3261,4.420000076293945,1.2599997520446777,105.44430584344113,7.754459040534588,15.304000091552734,59.75483623014612
20 Mon,20 Mon,0,107.55700626103001,-4.237106959790001,-0.46,217.452,16.811,4.920000076293945,1.0299997329711914,109.6400676448521,-26.487222327107318,15.904000091552735,85.76289304021
A Pup,A Pup,0,107.21278393703878,-39.65565530021945,-10.577,7.785,3.7743,4.829999923706055,-0.17999982833862305,118.42356749995307,-61.40700381922681,15.795999908447264,50.34434469978055
del Mon,del Mon,0,107.96608530415293,-0.4927671698652778,-1.038,5.412,7.8768,4.150000095367432,-0.010000228881835938,109.53573083443013,-22.721842182275214,14.980000114440918,89.50723283013473
51 Gem,51 Gem,0,108.34281597940002,16.15896421893,12.727,-41.447,5.031,5.0,1.6599998474121094,107.69949195805339,-6.160356381858665,16.0,73.84103578107
gam02 Vol,gam02 Vol,0,107.18694039829,-70.4989304021,23.62,108.653,24.4775,3.746000051498413,1.0280001163482666,219.8588893436145,-82.61692399205698,14.495200061798094,19.5010695979
I Pup,I Pup,0,108.14010473493543,-46.75930460719945,-135.806,107.433,46.9031,4.489999771118164,0.32000017166137695,124.7441821361873,-68.02212873154356,15.387999725341796,43.24069539280055
VVZ Cam,VVZ Cam,0,112.76861553166,82.41146708872,-3.633,-41.623,6.5549,4.960000038146973,1.6599998474121094,95.76737925641044,59.430237253847515,15.952000045776366,7.588532911279998
27 CMa,27 CMa,0,108.56338216558667,-26.352508045988618,-6.749,4.723,2.2694,4.650000095367432,-0.20000028610229492,115.32573039650543,-48.17272902071261,15.580000114440917,63.647491954011386
L01 Pup,L01 Pup,0,108.30562750228,-45.18273759937,-25.166,-87.38,17.3622,4.874000072479248,-0.01900005340576172,123.71243978708264,-66.49246344241293,15.848800086975096,44.81726240063
ome CMa,ome CMa,0,108.70272505556083,-26.772667556726386,-11.617,8.109,3.561,3.819999933242798,-0.17999982833862305,115.63085631147588,-48.56128556059575,14.583999919891358,63.22733244327361
HD  56456,HD  56456,0,108.65891924416667,-48.271928343333336,-4.4,0.01,8.66,4.760000228881836,-0.10000038146972656,127.08592917918723,-69.32061248967872,15.712000274658202,41.728071656666664
lam Gem,lam Gem,0,109.52324549807,16.54038599479,-46.157,-36.007,32.6068,3.559000015258789,0.11500000953674316,108.77883730978601,-5.635196165902865,14.270800018310545,73.45961400521
145 CMa,145 CMa,0,109.15347732104,-23.315593963849995,-3.816,3.896,1.2155,4.789999961853027,1.7100000381469727,115.26322469420187,-45.08927541428163,15.747999954223634,66.68440603615001
HD  56618,HD  56618,0,109.1458033862,-27.88117904547,-13.193,38.623,7.6228,4.639999866485596,1.5999999046325684,116.55309752480304,-49.57058047087529,15.567999839782715,62.11882095453
pi. Pup,pi. Pup,0,109.28565865855,-37.09747346353528,-11.562,6.52,5.7621,2.700000047683716,1.6200001239776611,120.3006932254542,-58.524914911555335,13.24000005722046,52.90252653646472
29 CMa,29 CMa,0,109.66824556404002,-24.55869951348,-2.865,3.678,0.8549,4.949999809265137,-0.14999961853027344,116.26064360494519,-46.22094893222877,15.939999771118163,65.44130048651999
tau CMa,tau CMa,0,109.67702081318917,-24.954361319371664,-1.815,-0.496,0.5765,4.400000095367432,-0.15000009536743164,116.38345021578337,-46.607527848650264,15.280000114440917,65.04563868062834
ups01 Pup,ups01 Pup,0,109.57663990648459,-36.73395236853278,-10.445,5.936,3.4962,4.670000076293945,-0.09999990463256836,120.55497400714536,-58.11450306031252,15.604000091552734,53.26604763146722
del Vol,del Vol,0,109.20759145422502,-67.95715267864945,-4.288,8.491,4.7522,3.990000009536743,0.7900002002716064,199.42353610327154,-82.47713521267916,14.78800001144409,22.04284732135055
HD  57821,HD  57821,0,110.55637222219082,-19.016601219997224,-1.11,-6.451,5.4657,4.949999809265137,-0.05699968338012695,115.93591987864323,-40.62285028347754,15.939999771118163,70.98339878000277
21 Lyn,21 Lyn,0,111.67855088726876,49.21152707020945,-10.185,-48.768,11.9021,4.610000133514404,-0.01600027084350586,105.70650415355044,26.947524983098045,15.532000160217285,40.78847292979055
iot Gem,iot Gem,0,111.43164850380958,27.79807970844639,-122.06,-85.133,24.0201,3.7899999618530273,1.0399999618530273,108.95727056894935,5.758321320923157,14.547999954223632,62.201920291553606
eps CMi,eps CMi,0,111.4120820166,9.276090422389998,-4.583,-8.414,3.9908,4.986000061035156,1.0039997100830078,111.66280635270132,-12.567433242785887,15.983200073242188,80.72390957761
rho Gem,rho Gem,0,112.27799528660326,31.784549252299783,159.09,193.29,55.41,4.179999828338623,0.32000017166137695,109.08863132027587,9.809747664327311,15.015999794006348,58.21545074770022
gam CMi,gam CMi,0,112.04080952897002,8.925524480059998,-62.112,11.141,3.134,4.300000190734863,1.429999828338623,112.34612138503536,-12.820279338925326,15.160000228881835,81.07447551994
6 CMi,6 CMi,0,112.44908972974333,12.006563320020556,0.622,-19.161,5.5409,4.531000137329102,1.2809996604919434,112.26816209585826,-9.714139339334391,15.437200164794922,77.99343667997944
HD  59612,HD  59612,0,112.46421790955002,-23.02429020597,-2.831,4.172,0.7535,4.860000133514404,0.23999977111816406,119.37518920955333,-44.19935681502904,15.832000160217284,66.97570979403
sig Pup,sig Pup,0,112.30763598742709,-43.30143539413861,-61.628,189.627,17.0234,3.25,1.5199999809265137,128.6905897250303,-63.774523362084864,13.9,46.69856460586139
HD  59890,HD  59890,0,112.67750823300001,-30.962280535559998,-11.969,1.055,2.3999,4.650000095367432,0.929999828338623,122.38383700336993,-51.882478826308976,15.580000114440917,59.03771946444
